sls_ord_num,sls_prd_key,sls_cust_id,sls_order_dt,sls_ship_dt,sls_due_dt,sls_sales,sls_quantity,sls_price
GO88906,SN-CH-CRAC-FAMILY,27479,20221211,20221218,20221225,151.94,2,75.97
GO88907,MT-FO-LAMB-EA,15604,20230924,20230926,20231005,131.44,2,65.72
GO88908,DA-FO-SOUR-250G,24955,20250611,20250618,20250625,68.62,2,34.31
GO88909,PN-DR-SUGA-2L,17056,20220320,20220326,20220326,17.47,1,17.47
GO88910,FR-FO-FROZ-1KG,13298,20241112,20241114,20241123,22.92,1,22.92
GO88911,DA-CL-MOZZ-1L,15155,20221203,20221207,20221208,34.26,3,11.42
GO88912,HB-CH-BODY-EA,14313,20220917,20220920,20220930,125.05,5,25.01
GO88913,SN-CL-MIXE-250G,13080,20240314,20240316,20240323,83.02,2,41.51
GO88914,HH-GR-LAUN-EA,16597,20231228,20240103,20240105,64.9,2,32.45
GO88915,PR-DR-SPIN-EA,18894,20210612,20210618,20210623,112.32,4,28.08
GO88916,PR-CL-APPL-6PK,26898,20230902,20230906,20230912,138.42,2,69.21
GO88917,PN-FO-OLIV-250G,13387,20220116,20220117,20220126,207.38,2,103.69
GO88918,PR-CL-TOMA-250G,15441,20240910,20240913,20240919,57.8,4,14.45
GO88919,BV-GR-GREE-FAMILY,24257,20251201,20251204,20251212,1.62,2,0.81
GO88920,HB-FO-HAND-1L,29126,20230127,20230201,20230205,22.04,1,22.04
GO88921,HB-GR-TOOT-250G,25203,20250329,20250401,20250404,165.22,2,82.61
GO88922,FR-GR-FROZ-250G,28086,20220902,20220903,20220914,33.48,2,16.74
GO88923,PR-CL-APPL-1KG,12384,20250209,20250213,20250218,189.76,2,94.88
GO88924,FR-PC-FROZ-1L,16867,20260202,20260208,20260208,100.05,1,100.05
GO88925,PN-GR-OLIV-XL,26028,20211018,20211023,20211028,703.08,6,117.18
GO88926,BV-GR-ENER-250G,16834,20250723,20250730,20250802,120.57,3,40.19
GO88927,MT-GR-PRAW-FAMILY,14841,20251223,20251230,20260103,381.95,5,76.39
GO88928,MT-GR-PRAW-XL,28216,20231231,20240106,20240114,79.63,1,79.63
GO88929,BK-CL-CROI-2L,13165,20220509,20220510,20220519,5.0,1,5.0
GO88930,SN-DR-MUES-1KG,13431,20230716,20230719,20230723,24.61,1,24.61
GO88931,FR-FO-ICEC-1KG,20284,20220208,20220214,20220220,114.63,1,114.63
GO88932,BK-CL-CHOC-XL,25179,20220515,20220518,20220523,87.5,2,43.75
GO88933,FR-PC-FROZ-1L,14903,20201003,20201004,20201009,354.99,3,118.33
GO88934,HB-FO-HAND-1L,19207,20240729,20240805,20240804,294.7,10,29.47
GO88935,PR-CH-ORAN-1L,15965,20220224,20220301,20220306,10.09,1,10.09
GO88936,BK-FO-WHIT-12PK,18152,20220217,20220223,20220301,91.76,4,22.94
GO88937,HH-CH-SURF-EA,20847,20200212,20200215,20200222,469.2,6,78.2
GO88938,HB-PC-SHAM-2L,18065,20201210,20201212,20201221,356.61,3,118.87
GO88939,BV-FO-GREE-EA,20442,20210210,20210212,20210217,34.88,1,34.88
GO88940,BK-FO-WHIT-12PK,17728,20201110,20201114,20201119,20.17,1,20.17
GO88941,BK-FO-BURG-12PK,23202,20260504,20260505,20260518,172.52,2,86.26
GO88942,FR-CL-FISH-6PK,23363,20240602,20240604,20240608,348.0,5,69.6
GO88943,PN-DR-BASM-6PK,22202,20221208,20221212,20221219,1227.84,12,102.32
GO88944,BK-CL-WHOL-EA,18260,20230613,20230618,20230624,72.54,1,72.54
GO88945,PN-PC-TUNA-FAMILY,26335,20210612,20210616,20210618,80.88,3,26.96
GO88946,DA-GR-SOUR-12PK,25030,20240610,20240617,20240615,195.84,4,48.96
GO88947,HH-PC-BINB-1L,15650,20210105,20210107,20210114,414.84,4,103.71
GO88948,FR-FO-FROZ-1KG,11851,20220817,20220819,20220831,85.02,3,28.34
GO88949,PR-PC-BROC-1L,21079,20220514,20220515,20220526,174.48,3,58.16
GO88950,BK-GR-BAGE-1L,22865,20250714,20250719,20250723,469.4,5,93.88
GO88951,PR-PC-ORAN-XL,15288,20251208,20251211,20251215,88.96,1,88.96
GO88952,SN-FO-CHOC-XL,26613,20230324,20230328,20230406,142.0,2,71.0
GO88953,FR-CH-ICEC-XL,17208,20241220,20241225,20241225,64.11,1,64.11
GO88954,BK-PC-WHOL-XL,21888,20240324,20240329,20240329,81.84,4,20.46
GO88955,DA-GR-CHED-12PK,15875,20230730,20230805,20230811,3.73,1,3.73
GO88956,BK-FO-CHOC-1L,24634,20210208,20210212,20210213,102.16,1,102.16
GO88957,PR-PC-ORAN-XL,17393,20241018,20241019,20241031,703.8,6,117.3
GO88958,HB-PC-NAPP-250G,18587,20250713,20250720,20250724,25.73,1,25.73
GO88959,PR-PC-SPIN-XL,19738,20250630,20250702,20250706,35.34,2,17.67
GO88960,BV-GR-COLA-12PK,19551,20240206,20240211,20240220,27.28,2,13.64
GO88961,BV-FO-ORAN-FAMILY,15155,20211210,20211213,20211222,79.0,1,79.0
GO88962,DA-CH-WHOL-6PK,21853,20230521,20230522,20230604,508.2,10,50.82
GO88963,HH-CH-TOIL-XL,21302,20210406,20210407,20210420,38.43,1,38.43
GO88964,PR-DR-BANA-XL,11907,20210413,20210418,20210426,58.64,2,29.32
GO88965,HB-CH-HAND-1KG,23196,20251021,20251027,20251103,16.13,1,16.13
GO88966,PN-CH-OLIV-FAMILY,25879,20250208,20250213,20250214,19.6,10,1.96
GO88967,FR-GR-FROZ-1KG,13680,20240111,20240114,20240118,849.96,12,70.83
GO88968,DA-FO-CREA-12PK,18091,20241215,20241221,20241226,76.96,2,38.48
GO88969,BV-DR-SPAR-1L,22943,20240401,20240406,20240411,90.59,1,90.59
GO88970,BV-PC-SPAR-6PK,19523,20230622,20230627,20230703,108.96,2,54.48
GO88971,SN-DR-CHOC-1KG,22567,20250326,20250402,20250405,48.65,1,48.65
GO88972,PR-CL-APPL-6PK,22545,20220927,20220929,20221004,166.58,2,83.29
GO88973,FR-PC-FROZ-1L,11922,20250307,20250314,20250320,1180.08,12,98.34
GO88974,SN-CH-CHOC-1L,12994,20230928,20231005,20231004,71.57,1,71.57
GO88975,PN-PC-TUNA-12PK,13916,20220304,20220306,20220317,225.15,3,75.05
GO88976,DA-GR-ALMO-250G,26452,20240521,20240526,20240530,6.22,1,6.22
GO88977,FR-CL-FISH-1KG,27776,20200429,20200502,20200513,69.84,4,17.46
GO88978,PN-CH-TUNA-500G,28080,20240711,20240716,20240720,358.1,10,35.81
GO88979,PN-FO-OLIV-250G,23258,20250203,20250206,20250208,330.93,3,110.31
GO88980,BV-DR-ENER-500G,20475,20220821,20220826,20220831,58.68,4,14.67
GO88981,HH-GR-PAPE-FAMILY,12753,20260512,20260515,20260521,26.31,1,26.31
GO88982,BV-CH-INST-FAMILY,19551,20260502,20260508,20260514,346.65,5,69.33
GO88983,PN-CL-BAKE-12PK,16333,20201020,20201027,20201102,114.21,1,114.21
GO88984,DA-CH-MOZZ-1L,15179,20210513,20210518,20210527,85.24,4,21.31
GO88985,FR-PC-FROZ-EA,29059,20200322,20200329,20200327,96.13,1,96.13
GO88986,DA-CL-MOZZ-XL,19750,20240522,20240529,20240528,109.36,4,27.34
GO88987,BK-CH-BAGE-250G,28872,20200702,20200707,20200711,14.82,2,7.41
GO88988,PN-CL-SPAG-1KG,28292,20201205,20201212,20201213,118.38,2,59.19
GO88989,BK-CL-WHOL-250G,15628,20210102,20210104,20210109,365.25,5,73.05
GO88990,DA-FO-CREA-EA,25875,20200827,20200829,20200904,160.11,3,53.37
GO88991,PR-CL-TOMA-2L,26139,20200213,20200220,20200222,138.82,2,69.41
GO88992,BV-PC-GREE-EA,12891,20230823,20230828,20230830,11.7,10,1.17
GO88993,PR-GR-SPIN-2L,18466,20200704,20200709,20200715,506.4,10,50.64
GO88994,BV-PC-INST-1KG,24021,20250405,20250412,20250413,331.56,12,27.63
GO88995,PR-PC-ORAN-250G,20574,20220331,20220406,20220412,56.67,1,56.67
GO88996,BK-GR-BAGE-1L,13237,20240510,20240514,20240517,193.2,2,96.6
GO88997,PN-CH-OLIV-XL,29261,20260207,20260213,20260213,88.39,1,88.39
GO88998,MT-CL-BEEF-EA,17958,20210803,20210809,20210814,6.85,5,1.37
GO88999,BK-PC-WHIT-6PK,13826,20260128,20260129,20260209,221.18,2,110.59
GO89000,BV-DR-INST-12PK,22968,20211026,20211031,20211106,206.58,2,103.29
GO89001,BV-CL-SPRI-6PK,14040,20251204,20251211,20251217,92.1,1,92.1
GO89002,HH-PC-PAPE-2L,22032,20231023,20231029,20231031,164.94,2,82.47
GO89003,BV-DR-COLA-6PK,13654,20220429,20220503,20220511,57.62,1,57.62
GO89004,PR-DR-BANA-XL,18149,20230915,20230922,20230920,107.24,4,26.81
GO89005,BV-FO-ORAN-1L,17983,20260302,20260306,20260316,102.96,4,25.74
GO89006,MT-GR-PRAW-FAMILY,19185,20220119,20220120,20220127,185.72,2,92.86
GO89007,MT-FO-LAMB-2L,20375,20240809,20240813,20240822,160.98,3,53.66
GO89008,FR-CL-FISH-6PK,11105,20200919,20200921,20200926,448.02,6,74.67
GO89009,SN-DR-MIXE-EA,26911,20220323,20220330,20220329,124.49,1,124.49
GO89010,HH-DR-SURF-1KG,16547,20260304,20260308,20260317,71.17,1,71.17
GO89011,PR-CL-TOMA-500G,23738,20220715,20220722,20220725,208.2,2,104.1
GO89012,SN-DR-CHOC-EA,16775,20250205,20250210,20250213,111.94,2,55.97
GO89013,SN-GR-CHOC-2L,24721,20241123,20241127,20241206,58.28,1,58.28
GO89014,HB-FO-PAIN-12PK,15674,20260309,20260313,20260321,608.76,6,101.46
GO89015,SN-PC-POTA-EA,26000,20230719,20230726,20230801,117.72,3,39.24
GO89016,BV-CH-SPRI-2L,22659,20251224,20251226,20260104,50.32,2,25.16
GO89017,MT-FO-SAUS-12PK,17334,20220628,20220630,20220708,49.83,3,16.61
GO89018,BV-CH-GREE-2L,24824,20210724,20210725,20210801,78.96,1,78.96
GO89019,MT-FO-LAMB-2L,20825,20230821,20230826,20230830,155.16,2,77.58
GO89020,BV-CL-COLA-1L,17296,20250911,20250917,20250918,382.96,4,95.74
GO89021,BV-GR-SPAR-XL,16684,20260504,20260511,20260511,307.44,4,76.86
GO89022,BK-FO-BURG-1KG,11606,20230916,20230923,20230927,29.55,3,9.85
GO89023,PR-PC-BROC-1L,24219,20251220,20251222,20251230,197.16,4,49.29
GO89024,DA-CH-WHOL-6PK,27736,20230915,20230917,20230929,142.8,2,71.4
GO89025,FR-CL-FISH-6PK,19643,20220906,20220911,20220918,220.74,3,73.58
GO89026,FR-PC-FROZ-EA,14262,20210921,20210924,20210927,307.83,3,102.61
GO89027,DA-CH-WHOL-6PK,19383,20230818,20230822,20230831,70.89,1,70.89
GO89028,BV-CL-GREE-FAMILY,15797,20221103,20221106,20221111,5.23,1,5.23
GO89029,PR-CL-APPL-1KG,15952,20231211,20231217,20231217,1047.4,10,104.74
GO89030,BV-CL-ORAN-12PK,18038,20200613,20200616,20200623,70.92,1,70.92
GO89031,SN-CH-POPC-12PK,13191,20250701,20250707,20250706,78.33,3,26.11
GO89032,FR-GR-FROZ-1KG,18188,20240111,20240118,20240119,67.61,1,67.61
GO89033,BK-FO-BURG-1KG,15401,20240127,20240202,20240210,22.08,2,11.04
GO89034,DA-DR-SOUR-2L,25598,20250101,20250105,20250106,85.88,2,42.94
GO89035,PN-CH-BAKE-2L,18078,20260415,20260421,20260425,27.22,2,13.61
GO89036,MT-PC-BEEF-1KG,20109,20250109,20250114,20250123,122.16,3,40.72
GO89037,MT-PC-PORK-2L,15511,20220106,20220113,20220120,153.65,5,30.73
GO89038,HB-CL-NAPP-1L,17110,20240925,20240929,20241005,22.62,1,22.62
GO89039,FR-CH-FISH-6PK,18367,20250824,20250826,20250829,309.33,3,103.11
GO89040,PR-GR-BROC-6PK,11784,20220914,20220918,20220919,28.02,2,14.01
GO89041,PN-CL-BASM-1KG,27307,20220803,20220807,20220811,291.93,3,97.31
GO89042,DA-FO-WHOL-1L,19649,20211001,20211004,20211015,183.34,2,91.67
GO89043,FR-PC-FROZ-EA,13518,20201003,20201007,20201016,90.6,1,90.6
GO89044,BK-CL-CHOC-500G,12268,20250823,20250826,20250902,62.53,1,62.53
GO89045,DA-GR-SOUR-1KG,28725,20200410,20200417,20200421,58.44,1,58.44
GO89046,DA-FO-WHOL-1L,12467,20241231,20250107,20250106,157.56,2,78.78
GO89047,DA-DR-SOUR-2L,16201,20210412,20210419,20210424,84.42,2,42.21
GO89048,BV-GR-COLA-12PK,21851,20220410,20220417,20220421,22.98,2,11.49
GO89049,FR-DR-FROZ-FAMILY,25598,20210513,20210515,20210520,396.84,6,66.14
GO89050,PN-DR-SUGA-2L,18117,20221020,20221023,20221030,88.5,5,17.7
GO89051,PR-GR-SPIN-2L,18913,20201019,20201026,20201101,120.12,2,60.06
GO89052,BV-GR-ENER-6PK,22373,20240214,20240216,20240221,880.44,12,73.37
GO89053,HB-PC-PAIN-2L,16136,20220510,20220512,20220515,234.48,3,78.16
GO89054,FR-CL-ICEC-500G,11591,20230515,20230521,20230528,111.86,2,55.93
GO89055,HH-CH-TOIL-12PK,26077,20251120,20251123,20251126,187.74,2,93.87
GO89056,SN-DR-POPC-12PK,23598,20200817,20200818,20200829,286.92,12,23.91
GO89057,PR-CL-TOMA-500G,12714,20200629,20200630,20200713,197.7,2,98.85
GO89058,PN-PC-SUGA-6PK,25747,20210815,20210816,20210823,232.08,2,116.04
GO89059,MT-FO-LAMB-12PK,11734,20250206,20250213,20250220,215.58,6,35.93
GO89060,FR-GR-FISH-12PK,15332,20231023,20231027,20231101,90.02,2,45.01
GO89061,HH-CH-LAUN-12PK,27699,20240722,20240729,20240804,9.87,1,9.87
GO89062,FR-PC-FROZ-EA,29380,20241012,20241017,20241018,86.86,1,86.86
GO89063,SN-DR-MIXE-EA,27462,20211226,20211227,20220109,105.34,1,105.34
GO89064,BK-FO-BAGE-1L,28987,20251220,20251225,20251231,21.63,1,21.63
GO89065,HH-CL-DISH-1KG,11470,20230115,20230117,20230124,86.85,1,86.85
GO89066,DA-PC-CREA-6PK,14898,20240609,20240612,20240614,20.99,1,20.99
GO89067,BV-GR-COLA-12PK,16276,20220502,20220507,20220514,62.4,5,12.48
GO89068,SN-CH-POPC-12PK,15590,20200410,20200411,20200420,29.04,1,29.04
GO89069,DA-GR-SOUR-12PK,15912,20210815,20210819,20210829,280.5,5,56.1
GO89070,PR-CL-APPL-6PK,21475,20210824,20210829,20210907,160.92,2,80.46
GO89071,BV-CL-COLA-1L,12708,20220501,20220506,20220506,245.52,2,122.76
GO89072,FR-DR-ICEC-1L,22138,20211201,20211205,20211214,118.62,2,59.31
GO89073,PR-PC-SPIN-XL,18257,20230425,20230429,20230504,28.82,2,14.41
GO89074,BV-PC-GREE-6PK,26404,20250409,20250413,20250422,442.68,6,73.78
GO89075,FR-CL-FROZ-EA,23614,20210402,20210403,20210416,73.66,1,73.66
GO89076,MT-CL-BEEF-EA,22352,20240815,20240822,20240828,7.8,6,1.3
GO89077,PR-CH-POTA-250G,28592,20231110,20231116,20231121,231.8,4,57.95
GO89078,SN-FO-MUES-XL,18859,20200601,20200605,20200614,238.88,4,59.72
GO89079,FR-PC-FROZ-2L,21273,20230427,20230503,20230503,39.1,5,7.82
GO89080,HB-GR-HAND-EA,29021,20220527,20220530,20220603,152.46,3,50.82
GO89081,MT-GR-CHIC-2L,26797,20230517,20230519,20230531,300.48,6,50.08
GO89082,HH-PC-TOIL-6PK,25672,20241030,20241101,20241107,86.58,2,43.29
GO89083,HH-CL-LAUN-6PK,13564,20220902,20220906,20220907,96.37,1,96.37
GO89084,BV-CL-SPRI-1KG,21130,20241230,20250101,20250113,25.04,2,12.52
GO89085,BV-FO-SPRI-6PK,14526,20210210,20210217,20210216,159.3,2,79.65
GO89086,DA-DR-SOUR-2L,14913,20240608,20240611,20240619,79.56,2,39.78
GO89087,PR-GR-APPL-500G,26411,20220124,20220128,20220204,4.16,1,4.16
GO89088,PN-FO-TOMA-2L,19266,20221229,20230101,20230105,128.12,4,32.03
GO89089,BV-DR-SPRI-2L,19726,20260313,20260319,20260326,24.9,3,8.3
GO89090,BK-CH-CROI-1L,18458,20250227,20250304,20250305,70.58,2,35.29
GO89091,SN-CL-POTA-12PK,18981,20260203,20260209,20260212,91.18,2,45.59
GO89092,BK-GR-BAGE-12PK,28039,20251201,20251206,20251208,92.45,1,92.45
GO89093,PN-CH-OLIV-6PK,18683,20220704,20220708,20220718,656.04,6,109.34
GO89094,PR-FO-CARR-250G,19873,20210715,20210720,20210727,84.58,1,84.58
GO89095,PN-PC-TUNA-12PK,16958,20250531,20250602,20250607,148.2,2,74.1
GO89096,BK-FO-CROI-EA,15940,20230322,20230325,20230330,32.06,1,32.06
GO89097,FR-PC-FISH-250G,24286,20240109,20240113,20240117,16.9,2,8.45
GO89098,HB-CH-HAND-1KG,13686,20260404,20260410,20260414,25.6,2,12.8
GO89099,HB-FO-HAND-1L,16120,20221228,20221231,20230107,22.4,1,22.4
GO89100,PR-CL-SPIN-250G,26720,20220723,20220728,20220806,35.1,10,3.51
GO89101,HH-CH-TOIL-2L,27742,20231215,20231221,20231225,70.27,1,70.27
GO89102,BK-CL-CHOC-500G,16114,20240223,20240301,20240304,137.54,2,68.77
GO89103,DA-CL-BUTT-XL,26546,20210813,20210817,20210824,245.16,3,81.72
GO89104,HB-FO-HAND-1L,11372,20230511,20230514,20230517,107.85,5,21.57
GO89105,MT-GR-PRAW-XL,16476,20220416,20220420,20220427,179.34,3,59.78
GO89106,MT-GR-PRAW-FAMILY,17997,20241028,20241102,20241106,203.85,3,67.95
GO89107,PR-CL-TOMA-2L,15171,20230823,20230830,20230906,139.76,2,69.88
GO89108,MT-DR-PORK-12PK,19903,20201024,20201025,20201102,267.3,6,44.55
GO89109,MT-CH-CHIC-250G,19206,20230114,20230118,20230126,101.71,1,101.71
GO89110,PN-CL-BAKE-12PK,20122,20251006,20251010,20251011,342.06,3,114.02
GO89111,HB-DR-SHAM-XL,21630,20260429,20260505,20260505,25.63,1,25.63
GO89112,PN-CL-BAKE-12PK,21160,20200209,20200210,20200214,468.56,4,117.14
GO89113,BK-CL-BURG-500G,22401,20200526,20200601,20200609,186.06,2,93.03
GO89114,DA-CL-SOUR-EA,12831,20240620,20240624,20240625,36.37,1,36.37
GO89115,BV-DR-SPAR-1L,22843,20220418,20220420,20220427,338.96,4,84.74
GO89116,FR-FO-FROZ-1L,26805,20231029,20231102,20231106,92.64,1,92.64
GO89117,DA-FO-SOUR-250G,13721,20211220,20211222,20211227,56.98,2,28.49
GO89118,DA-CH-GREE-2L,13055,20260130,20260204,20260207,94.22,1,94.22
GO89119,SN-GR-CHOC-1KG,21804,20230221,20230226,20230228,239.65,5,47.93
GO89120,HH-CH-BINB-1KG,12791,20200205,20200207,20200210,11.57,1,11.57
GO89121,BK-GR-BAGE-12PK,17725,20240408,20240411,20240415,186.26,2,93.13
GO89122,FR-GR-FISH-XL,26858,20200802,20200809,20200809,22.52,4,5.63
GO89123,FR-FO-FROZ-1L,21121,20200508,20200514,20200519,125.4,2,62.7
GO89124,BV-GR-SPAR-XL,28939,20231203,20231205,20231212,81.17,1,81.17
GO89125,HB-CL-TOOT-XL,15276,20240430,20240501,20240505,71.26,2,35.63
GO89126,DA-DR-SOUR-2L,23745,20210624,20210628,20210707,199.1,5,39.82
GO89127,SN-PC-MIXE-FAMILY,19405,20210316,20210319,20210323,25.35,1,25.35
GO89128,SN-DR-COOK-1KG,29471,20241102,20241104,20241112,77.56,2,38.78
GO89129,MT-PC-PORK-250G,11051,20210429,20210504,20210510,130.72,2,65.36
GO89130,PN-CH-SUGA-2L,11251,20220928,20221004,20221006,21.42,6,3.57
GO89131,HB-PC-SHAM-2L,12353,20251108,20251112,20251120,561.85,5,112.37
GO89132,HH-CL-DISH-1KG,16293,20241124,20241129,20241207,313.24,4,78.31
GO89133,BK-CL-CHOC-250G,14860,20211102,20211108,20211111,201.1,2,100.55
GO89134,HH-PC-LAUN-250G,13117,20210222,20210224,20210307,240.6,6,40.1
GO89135,PR-CH-POTA-250G,25402,20240920,20240923,20241004,59.69,1,59.69
GO89136,HB-DR-HAND-250G,17541,20210328,20210403,20210402,117.33,3,39.11
GO89137,SN-CH-CHOC-1L,16860,20211012,20211015,20211024,512.82,6,85.47
GO89138,HB-GR-NAPP-XL,24820,20251021,20251025,20251102,144.04,2,72.02
GO89139,HB-FO-HAND-1L,17422,20220321,20220325,20220402,45.54,2,22.77
GO89140,HB-CH-BODY-EA,16075,20220424,20220430,20220503,56.6,2,28.3
GO89141,FR-PC-FROZ-1L,20691,20240907,20240912,20240915,99.54,1,99.54
GO89142,SN-PC-COOK-1KG,19151,20221228,20221229,20230109,297.42,3,99.14
GO89143,DA-FO-WHOL-1L,26380,20211216,20211218,20211228,419.7,5,83.94
GO89144,MT-GR-PRAW-FAMILY,27548,20230401,20230405,20230410,155.82,2,77.91
GO89145,HH-PC-LAUN-250G,19399,20221211,20221215,20221217,56.36,2,28.18
GO89146,SN-GR-MIXE-12PK,21169,20210105,20210107,20210117,442.4,10,44.24
GO89147,FR-PC-FROZ-1L,28765,20221120,20221124,20221202,180.82,2,90.41
GO89148,FR-CL-FISH-1KG,24663,20250202,20250209,20250209,30.28,2,15.14
GO89149,SN-CH-CRAC-FAMILY,21179,20260116,20260117,20260126,452.52,4,113.13
GO89150,HB-DR-PAIN-2L,18901,20200914,20200915,20200922,171.03,3,57.01
GO89151,HH-GR-PAPE-250G,12466,20230525,20230531,20230608,503.75,5,100.75
GO89152,DA-GR-MOZZ-6PK,17802,20210309,20210316,20210323,36.67,1,36.67
GO89153,PR-FO-AVOC-1L,13814,20240921,20240925,20240928,112.28,1,112.28
GO89154,SN-CL-POTA-12PK,22412,20260501,20260506,20260509,66.26,1,66.26
GO89155,PN-PC-BASM-2L,27143,20200514,20200520,20200523,141.66,2,70.83
GO89156,HB-CL-SHAM-12PK,16235,20240508,20240511,20240514,281.84,4,70.46
GO89157,BV-PC-SPAR-6PK,16517,20260324,20260330,20260329,64.46,1,64.46
GO89158,BV-FO-ORAN-1L,23869,20251121,20251127,20251127,36.35,1,36.35
GO89159,DA-CH-MOZZ-1L,21171,20200903,20200910,20200913,38.16,2,19.08
GO89160,SN-GR-CHOC-2L,25989,20250112,20250115,20250120,54.07,1,54.07
GO89161,SN-CH-POTA-1KG,18706,20221110,20221116,20221117,33.57,3,11.19
GO89162,HH-CH-SURF-EA,20998,20200325,20200329,20200407,140.62,2,70.31
GO89163,SN-DR-MUES-2L,14319,20200919,20200922,20200929,199.1,2,99.55
GO89164,SN-DR-COOK-1KG,11959,20220710,20220713,20220724,44.39,1,44.39
GO89165,BV-CL-SPRI-1KG,17397,20221015,20221016,20221025,42.94,2,21.47
GO89166,PN-CL-SPAG-1KG,25218,20210314,20210317,20210324,108.72,2,54.36
GO89167,HB-FO-HAND-6PK,14449,20251124,20251125,20251129,107.95,1,107.95
GO89168,BV-DR-SPRI-2L,27451,20210223,20210228,20210303,8.08,1,8.08
GO89169,PR-FO-AVOC-EA,26925,20240922,20240929,20241004,266.88,4,66.72
GO89170,PR-PC-SPIN-XL,16089,20220114,20220118,20220125,112.2,6,18.7
GO89171,BV-CH-SPRI-2L,11079,20250610,20250617,20250618,103.32,4,25.83
GO89172,FR-CL-ICEC-500G,16695,20230822,20230827,20230829,111.18,2,55.59
GO89173,HH-FO-TOIL-XL,16576,20201101,20201105,20201107,115.29,1,115.29
GO89174,SN-GR-MIXE-12PK,28282,20210818,20210820,20210824,45.92,1,45.92
GO89175,PN-FO-SUGA-2L,11807,20210108,20210114,20210118,95.35,1,95.35
GO89176,BV-GR-ENER-250G,26117,20210404,20210410,20210410,292.26,6,48.71
GO89177,BV-FO-GREE-EA,29148,20220606,20220612,20220615,307.74,6,51.29
GO89178,DA-FO-SOUR-250G,20423,20221023,20221027,20221102,137.24,4,34.31
GO89179,PR-CH-POTA-250G,28005,20240702,20240706,20240715,162.78,3,54.26
GO89180,FR-DR-FROZ-2L,19413,20200712,20200718,20200720,169.32,3,56.44
GO89181,HB-CH-HAND-1KG,26583,20230308,20230312,20230322,39.42,3,13.14
GO89182,HH-CL-BINB-6PK,11471,20201231,20210107,20210106,115.6,2,57.8
GO89183,SN-PC-COOK-1KG,24875,20201020,20201021,20201025,511.32,6,85.22
GO89184,FR-CH-ICEC-XL,21528,20230322,20230329,20230330,227.92,4,56.98
GO89185,PR-CH-ORAN-500G,29169,20240718,20240720,20240727,310.52,4,77.63
GO89186,BK-FO-CROI-EA,11221,20240712,20240718,20240721,161.05,5,32.21
GO89187,MT-CH-CHIC-250G,25530,20220606,20220612,20220618,187.32,2,93.66
GO89188,BK-PC-CHOC-250G,14473,20210121,20210126,20210127,87.39,3,29.13
GO89189,PN-DR-TUNA-2L,15070,20200608,20200609,20200619,125.24,4,31.31
GO89190,HH-DR-LAUN-EA,24159,20201213,20201215,20201223,490.44,6,81.74
GO89191,PR-DR-SPIN-EA,15141,20241204,20241205,20241218,39.71,1,39.71
GO89192,BK-FO-MUFF-1KG,14321,20210302,20210306,20210314,349.92,4,87.48
GO89193,FR-CL-FISH-EA,19511,20251129,20251130,20251204,256.74,6,42.79
GO89194,BV-DR-INST-12PK,13620,20260107,20260108,20260116,297.48,3,99.16
GO89195,SN-CL-POPC-XL,23046,20250222,20250228,20250304,65.06,2,32.53
GO89196,DA-GR-CHED-12PK,28360,20230504,20230508,20230515,7.24,2,3.62
GO89197,FR-GR-ICEC-1KG,22350,20231214,20231219,20231225,43.14,1,43.14
GO89198,SN-PC-POTA-EA,11680,20210511,20210513,20210522,29.36,1,29.36
GO89199,BK-FO-BURG-1KG,13088,20210817,20210823,20210824,8.26,1,8.26
GO89200,DA-GR-SOUR-12PK,27728,20230723,20230727,20230730,113.68,2,56.84
GO89201,PR-CL-TOMA-2L,15162,20241106,20241111,20241116,75.42,1,75.42
GO89202,HH-FO-DISH-1KG,26682,20210525,20210529,20210605,327.0,3,109.0
GO89203,BK-PC-WHIT-6PK,17166,20260124,20260128,20260201,740.1,6,123.35
GO89204,FR-CH-FROZ-2L,19776,20200513,20200516,20200521,190.6,2,95.3
GO89205,PR-DR-SPIN-EA,24511,20210330,20210401,20210412,58.54,2,29.27
GO89206,HH-DR-LAUN-EA,26580,20201114,20201118,20201120,209.82,3,69.94
GO89207,BV-CL-SPAR-1L,25134,20240421,20240427,20240501,62.88,2,31.44
GO89208,DA-FO-SOUR-250G,23809,20210406,20210410,20210414,33.04,1,33.04
GO89209,HH-CH-TOIL-XL,22351,20230622,20230626,20230706,65.28,2,32.64
GO89210,DA-PC-BUTT-250G,15026,20220804,20220806,20220809,54.63,1,54.63
GO89211,FR-DR-FROZ-1L,22883,20240228,20240229,20240305,30.16,4,7.54
GO89212,BV-DR-SPAR-1L,14979,20230603,20230606,20230614,643.68,6,107.28
GO89213,BV-DR-ENER-500G,13814,20200902,20200907,20200912,29.36,2,14.68
GO89214,BV-GR-COLA-12PK,14149,20220411,20220417,20220421,64.05,5,12.81
GO89215,SN-DR-COOK-1KG,20470,20250101,20250103,20250109,245.04,6,40.84
GO89216,PN-CL-BASM-XL,24776,20231016,20231017,20231029,63.41,1,63.41
GO89217,HH-GR-LAUN-FAMILY,26356,20201206,20201207,20201214,1117.08,12,93.09
GO89218,BK-CL-CROI-2L,25060,20240707,20240708,20240715,18.75,3,6.25
GO89219,BK-CH-BAGE-250G,23387,20221221,20221227,20221228,39.44,4,9.86
GO89220,MT-FO-LAMB-EA,26496,20250607,20250614,20250614,109.98,2,54.99
