order_number,product_number,customer_id,order_date,ship_date,due_date,sales_amount,quantity,price
GO90355,BV-DR-SPRI-2L,12078,2025-08-12,2025-08-17,2025-08-26,7.8,1,7.8
GO90356,BV-FO-ORAN-1L,18025,2023-01-13,2023-01-15,2023-01-27,99.3,3,33.1
GO90357,FR-CL-FROZ-FAMILY,15741,2024-11-25,2024-11-26,2024-12-06,157.28,2,78.64
GO90358,BK-PC-CHOC-250G,24836,2025-05-24,2025-05-28,2025-06-07,34.93,1,34.93
GO90359,BK-CL-BURG-500G,14823,2022-09-03,2022-09-10,2022-09-12,894.0,12,74.5
GO90360,BV-PC-INST-1KG,15373,2021-02-26,2021-03-05,2021-03-06,195.36,6,32.56
GO90361,HH-DR-LAUN-EA,26140,2025-12-13,2025-12-20,2025-12-20,156.5,2,78.25
GO90362,BK-GR-BAGE-12PK,12482,2021-03-27,2021-03-29,2021-04-03,332.04,4,83.01
GO90363,DA-GR-MOZZ-6PK,29184,2026-01-21,2026-01-24,2026-01-27,37.97,1,37.97
GO90364,FR-GR-FROZ-250G,13543,2024-03-31,2024-04-01,2024-04-06,23.06,2,11.53
GO90365,BV-CL-SPAR-12PK,25209,2023-07-08,2023-07-12,2023-07-20,61.71,3,20.57
GO90366,HH-CL-LAUN-EA,22592,2024-07-02,2024-07-05,2024-07-13,83.9,1,83.9
GO90367,MT-CH-PRAW-EA,17052,2024-11-04,2024-11-09,2024-11-09,211.08,2,105.54
GO90368,BV-CL-COLA-1L,15370,2021-03-15,2021-03-18,2021-03-23,100.2,1,100.2
GO90369,BV-DR-SPRI-6PK,23407,2024-05-09,2024-05-14,2024-05-19,12.17,1,12.17
GO90370,SN-CL-POPC-XL,15009,2022-12-07,2022-12-10,2022-12-16,357.7,10,35.77
GO90371,SN-FO-MUES-XL,29338,2022-01-02,2022-01-03,2022-01-14,57.39,1,57.39
GO90372,BV-GR-COLA-12PK,25978,2022-10-17,2022-10-21,2022-10-31,24.82,2,12.41
GO90373,FR-CL-FISH-6PK,19869,2024-09-21,2024-09-25,2024-10-01,185.67,3,61.89
GO90374,HB-DR-HAND-12PK,23229,2023-10-15,2023-10-22,2023-10-28,45.2,2,22.6
GO90375,HB-PC-PAIN-2L,15030,2021-08-17,2021-08-24,2021-08-29,64.49,1,64.49
GO90376,PN-FO-SUGA-2L,17943,2022-03-29,2022-04-03,2022-04-09,193.1,2,96.55
GO90377,BV-CL-SPAR-1L,13971,2024-04-20,2024-04-23,2024-05-01,320.5,10,32.05
GO90378,PR-CH-ORAN-1L,27347,2024-08-25,2024-08-30,2024-08-30,64.12,2,32.06
GO90379,MT-DR-PORK-12PK,12203,2025-03-29,2025-03-30,2025-04-11,290.3,5,58.06
GO90380,HB-CH-BODY-EA,11326,2021-08-25,2021-08-27,2021-08-31,101.04,3,33.68
GO90381,FR-CL-FROZ-EA,28226,2020-04-30,2020-05-06,2020-05-07,53.64,1,53.64
GO90382,SN-CL-POPC-FAMILY,21654,2020-03-24,2020-03-26,2020-03-30,102.88,1,102.88
GO90383,PN-CL-SPAG-1KG,11091,2022-11-08,2022-11-12,2022-11-19,137.7,2,68.85
GO90384,PR-GR-POTA-1KG,28609,2025-03-28,2025-04-03,2025-04-05,315.0,12,26.25
GO90385,FR-PC-FROZ-2L,27742,2020-03-25,2020-03-27,2020-04-01,28.92,4,7.23
GO90386,FR-CL-FROZ-FAMILY,16896,2022-07-21,2022-07-25,2022-08-02,71.24,1,71.24
GO90387,DA-FO-CREA-12PK,19220,2022-02-27,2022-02-28,2022-03-07,31.31,1,31.31
GO90388,HH-CL-LAUN-6PK,17190,2021-11-20,2021-11-22,2021-11-26,442.56,4,110.64
GO90389,PR-PC-AVOC-6PK,12547,2020-01-10,2020-01-11,2020-01-21,19.53,1,19.53
GO90390,PN-CH-SUGA-2L,17429,2024-04-15,2024-04-21,2024-04-20,17.16,4,4.29
GO90391,FR-CL-ICEC-500G,22774,2025-06-13,2025-06-19,2025-06-27,47.78,1,47.78
GO90392,PR-PC-AVOC-6PK,21968,2022-12-14,2022-12-18,2022-12-25,64.65,3,21.55
GO90393,FR-GR-ICEC-EA,22806,2026-04-08,2026-04-15,2026-04-20,240.92,4,60.23
GO90394,HB-FO-BODY-12PK,11636,2021-01-30,2021-02-02,2021-02-04,67.19,1,67.19
GO90395,BK-FO-WHIT-12PK,24439,2023-12-21,2023-12-28,2024-01-01,23.6,1,23.6
GO90396,PR-CH-BROC-12PK,25421,2020-08-17,2020-08-18,2020-08-28,71.68,2,35.84
GO90397,PR-CH-ORAN-500G,20331,2022-06-07,2022-06-12,2022-06-14,157.78,2,78.89
GO90398,MT-CL-PORK-1KG,17997,2022-11-11,2022-11-15,2022-11-22,316.47,3,105.49
GO90399,BV-CL-GREE-FAMILY,15830,2020-11-12,2020-11-18,2020-11-26,10.52,2,5.26
GO90400,SN-CH-MIXE-6PK,11384,2023-12-21,2023-12-25,2023-12-30,1.7,1,1.7
GO90401,HB-GR-BODY-1L,26403,2022-03-14,2022-03-19,2022-03-24,161.7,2,80.85
GO90402,HH-CL-BINB-6PK,19257,2024-02-08,2024-02-09,2024-02-17,71.78,1,71.78
GO90403,FR-CH-FISH-2L,20783,2024-11-16,2024-11-22,2024-11-30,302.3,5,60.46
GO90404,BK-CL-CHOC-500G,19682,2021-11-30,2021-12-05,2021-12-05,664.32,12,55.36
GO90405,HH-CH-TOIL-12PK,11842,2023-10-21,2023-10-24,2023-10-30,88.35,1,88.35
GO90406,SN-DR-CHOC-EA,14205,2025-06-26,2025-07-02,2025-07-02,57.03,1,57.03
GO90407,FR-CL-FROZ-EA,24362,2026-01-21,2026-01-28,2026-02-03,72.86,1,72.86
GO90408,PR-CH-BROC-12PK,25061,2023-09-07,2023-09-13,2023-09-15,93.86,2,46.93
GO90409,SN-CH-MIXE-6PK,22515,2022-05-07,2022-05-09,2022-05-14,11.0,5,2.2
GO90410,SN-CH-POTA-1KG,14119,2024-12-16,2024-12-20,2024-12-24,20.28,2,10.14
GO90411,PN-CL-BASM-XL,17292,2025-08-11,2025-08-18,2025-08-23,57.64,1,57.64
GO90412,SN-DR-CHOC-1KG,25643,2020-08-22,2020-08-29,2020-08-29,240.68,4,60.17
GO90413,DA-GR-BUTT-1KG,16809,2024-12-20,2024-12-26,2024-12-26,87.92,1,87.92
GO90414,PN-CL-BAKE-12PK,23201,2021-03-19,2021-03-20,2021-03-26,494.68,4,123.67
GO90415,HH-DR-DISH-1L,24680,2023-12-17,2023-12-20,2023-12-22,4.85,5,0.97
GO90416,SN-CH-CHOC-1L,23838,2022-03-07,2022-03-14,2022-03-18,153.64,2,76.82
GO90417,HB-CL-HAND-1L,15497,2022-05-03,2022-05-07,2022-05-15,91.44,1,91.44
GO90418,FR-DR-FROZ-2L,24339,2020-06-03,2020-06-06,2020-06-12,428.88,6,71.48
GO90419,BK-CL-CROI-2L,17722,2026-03-16,2026-03-21,2026-03-30,22.12,4,5.53
GO90420,HH-GR-PAPE-250G,19212,2022-12-24,2022-12-28,2023-01-07,220.02,3,73.34
GO90421,MT-CH-CHIC-EA,26978,2025-02-23,2025-02-24,2025-03-04,114.96,2,57.48
GO90422,HB-CL-HAND-FAMILY,19073,2024-07-26,2024-07-28,2024-08-01,6.95,1,6.95
GO90423,DA-CL-SOUR-EA,16230,2025-04-10,2025-04-14,2025-04-21,59.14,2,29.57
GO90424,HH-CL-LAUN-EA,27466,2022-03-12,2022-03-19,2022-03-21,80.87,1,80.87
GO90425,PN-PC-TUNA-FAMILY,28377,2022-04-18,2022-04-20,2022-05-02,3.78,1,3.78
GO90426,BV-CH-SPRI-2L,13077,2026-05-01,2026-05-04,2026-05-09,38.62,2,19.31
GO90427,FR-PC-FROZ-2L,20756,2024-08-10,2024-08-16,2024-08-18,26.43,3,8.81
GO90428,HB-FO-BODY-12PK,21344,2021-08-06,2021-08-08,2021-08-11,62.2,1,62.2
GO90429,BV-GR-ENER-250G,11785,2023-12-29,2023-12-30,2024-01-10,115.23,3,38.41
GO90430,BV-FO-GREE-EA,27836,2025-10-16,2025-10-18,2025-10-24,140.01,3,46.67
GO90431,SN-GR-POTA-1L,28017,2023-07-02,2023-07-03,2023-07-15,101.85,3,33.95
GO90432,BK-CH-CHOC-FAMILY,18794,2025-05-23,2025-05-30,2025-05-28,69.97,1,69.97
GO90433,BK-FO-BURG-1KG,16904,2021-08-27,2021-08-28,2021-09-02,54.3,5,10.86
GO90434,HB-CL-NAPP-1L,14587,2025-04-16,2025-04-23,2025-04-29,53.86,2,26.93
GO90435,PN-GR-SUGA-XL,18160,2022-07-13,2022-07-18,2022-07-22,188.7,5,37.74
GO90436,HB-CH-NAPP-12PK,18118,2026-03-19,2026-03-26,2026-03-24,110.85,1,110.85
GO90437,MT-GR-BEEF-XL,14689,2020-08-07,2020-08-14,2020-08-13,458.36,4,114.59
GO90438,MT-FO-SAUS-12PK,12133,2020-02-01,2020-02-04,2020-02-13,9.31,1,9.31
GO90439,MT-DR-PORK-12PK,28568,2021-12-04,2021-12-09,2021-12-09,49.36,1,49.36
GO90440,HB-DR-TOOT-6PK,21442,2020-04-10,2020-04-15,2020-04-18,16.02,1,16.02
GO90441,HB-DR-SHAM-XL,15691,2020-01-10,2020-01-13,2020-01-16,55.16,2,27.58
GO90442,DA-FO-SOUR-250G,19312,2025-08-18,2025-08-22,2025-08-29,97.83,3,32.61
GO90443,FR-CL-FISH-1KG,23073,2021-08-29,2021-09-04,2021-09-05,68.48,4,17.12
GO90444,PN-FO-TOMA-2L,14842,2022-08-15,2022-08-17,2022-08-25,67.1,2,33.55
GO90445,HB-CH-BODY-500G,14243,2025-02-08,2025-02-15,2025-02-15,91.94,2,45.97
GO90446,HB-GR-HAND-EA,17362,2021-08-25,2021-08-30,2021-09-08,375.7,10,37.57
GO90447,FR-PC-FROZ-2L,20500,2020-01-14,2020-01-21,2020-01-28,18.03,3,6.01
GO90448,FR-CH-FISH-2L,14950,2025-10-08,2025-10-10,2025-10-15,172.18,2,86.09
GO90449,BV-PC-INST-1KG,25834,2021-06-19,2021-06-23,2021-06-24,56.06,2,28.03
GO90450,PN-CH-SUGA-2L,14830,2025-01-07,2025-01-09,2025-01-15,4.7,1,4.7
GO90451,SN-CL-CHOC-2L,25782,2025-08-15,2025-08-22,2025-08-29,73.22,1,73.22
GO90452,MT-PC-BEEF-1KG,15125,2024-03-14,2024-03-16,2024-03-23,17.15,1,17.15
GO90453,PR-CH-ORAN-500G,20475,2025-05-07,2025-05-10,2025-05-14,77.68,1,77.68
GO90454,MT-GR-LAMB-6PK,25631,2022-05-10,2022-05-16,2022-05-16,35.64,2,17.82
GO90455,PR-DR-BANA-XL,13209,2022-08-13,2022-08-14,2022-08-20,136.14,6,22.69
GO90456,PN-CH-SUGA-2L,27578,2020-10-15,2020-10-19,2020-10-24,10.74,2,5.37
GO90457,BV-FO-INST-FAMILY,11784,2024-03-11,2024-03-14,2024-03-23,83.74,1,83.74
GO90458,DA-CH-WHOL-6PK,14558,2025-09-17,2025-09-22,2025-09-23,66.67,1,66.67
GO90459,DA-CL-MOZZ-XL,29056,2025-12-07,2025-12-12,2025-12-16,215.5,10,21.55
GO90460,FR-FO-FROZ-6PK,16802,2026-03-31,2026-04-04,2026-04-14,38.61,3,12.87
GO90461,DA-GR-BUTT-1KG,19843,2023-09-21,2023-09-25,2023-10-05,455.52,4,113.88
GO90462,HH-FO-BINB-6PK,26652,2020-05-05,2020-05-11,2020-05-11,14.23,1,14.23
GO90463,PR-FO-SPIN-2L,27416,2020-06-12,2020-06-13,2020-06-18,168.12,2,84.06
GO90464,BK-FO-CHOC-12PK,12007,2022-09-22,2022-09-29,2022-09-27,70.55,1,70.55
GO90465,PR-CL-BANA-1L,12940,2023-05-18,2023-05-21,2023-05-25,930.96,12,77.58
GO90466,PR-CH-BROC-250G,17618,2026-02-18,2026-02-21,2026-02-27,106.51,1,106.51
GO90467,DA-DR-SOUR-2L,28027,2022-12-05,2022-12-12,2022-12-11,141.0,4,35.25
GO90468,HB-PC-PAIN-XL,21496,2022-03-31,2022-04-01,2022-04-11,411.48,6,68.58
GO90469,HH-CL-DISH-1KG,12052,2022-02-27,2022-03-06,2022-03-13,320.58,3,106.86
GO90470,PR-CH-POTA-1L,12679,2023-02-08,2023-02-11,2023-02-15,128.49,3,42.83
GO90471,PR-CH-BANA-12PK,24940,2024-05-05,2024-05-10,2024-05-15,56.08,2,28.04
GO90472,PN-FO-SUGA-2L,14978,2022-06-13,2022-06-17,2022-06-26,272.88,3,90.96
GO90473,HB-FO-HAND-6PK,21976,2020-08-17,2020-08-22,2020-08-24,204.7,2,102.35
GO90474,MT-DR-CHIC-XL,28101,2022-05-03,2022-05-08,2022-05-09,211.28,2,105.64
GO90475,BK-CH-WHIT-12PK,16995,2022-04-03,2022-04-05,2022-04-14,214.24,4,53.56
GO90476,SN-CH-CRAC-1L,20470,2026-05-24,2026-05-25,2026-05-31,33.69,3,11.23
GO90477,SN-DR-CHOC-XL,24955,2024-02-10,2024-02-15,2024-02-15,51.1,5,10.22
GO90478,DA-CH-MOZZ-1L,17903,2021-01-27,2021-02-01,2021-02-09,16.47,1,16.47
GO90479,SN-CH-CRAC-1L,12439,2025-01-26,2025-01-28,2025-02-09,40.35,3,13.45
GO90480,HB-GR-HAND-EA,28361,2025-06-20,2025-06-26,2025-06-28,107.04,3,35.68
GO90481,DA-FO-SOUR-250G,11945,2021-07-08,2021-07-15,2021-07-15,66.68,2,33.34
GO90482,FR-PC-FROZ-EA,23813,2021-05-29,2021-05-30,2021-06-10,188.02,2,94.01
GO90483,SN-CL-CHOC-2L,28179,2022-07-24,2022-07-30,2022-08-07,66.52,1,66.52
GO90484,BK-CL-BURG-500G,25392,2023-03-22,2023-03-27,2023-03-27,195.72,2,97.86
GO90485,HB-FO-HAND-1L,20278,2022-12-06,2022-12-08,2022-12-15,84.33,3,28.11
GO90486,PN-FO-SPAG-1L,20494,2023-06-06,2023-06-09,2023-06-14,62.16,2,31.08
GO90487,DA-PC-BUTT-250G,20118,2020-04-01,2020-04-04,2020-04-10,164.79,3,54.93
GO90488,SN-PC-POTA-EA,21522,2025-03-16,2025-03-21,2025-03-21,135.76,4,33.94
GO90489,PN-PC-TUNA-FAMILY,28253,2024-07-06,2024-07-13,2024-07-16,59.6,4,14.9
GO90490,PR-CH-ORAN-500G,29050,2022-06-10,2022-06-11,2022-06-21,101.88,1,101.88
GO90491,MT-FO-LAMB-EA,24624,2023-05-14,2023-05-20,2023-05-22,114.06,2,57.03
GO90492,DA-CH-WHOL-6PK,27496,2021-05-02,2021-05-09,2021-05-09,67.28,1,67.28
GO90493,BK-FO-BAGE-1L,16300,2020-10-10,2020-10-11,2020-10-17,22.31,1,22.31
GO90494,PN-CH-OLIV-FAMILY,13143,2022-08-20,2022-08-23,2022-08-30,19.56,12,1.63
GO90495,BK-CH-BAGE-XL,14274,2026-01-15,2026-01-21,2026-01-21,60.38,2,30.19
GO90496,BK-FO-CROI-EA,23292,2021-10-26,2021-11-02,2021-10-31,102.54,3,34.18
GO90497,PR-CL-TOMA-500G,24341,2025-01-25,2025-01-31,2025-02-06,214.3,2,107.15
GO90498,FR-CH-FROZ-250G,25146,2022-09-17,2022-09-20,2022-09-26,264.12,4,66.03
GO90499,HH-PC-PAPE-2L,20187,2022-01-11,2022-01-17,2022-01-24,687.3,6,114.55
GO90500,BV-CL-COLA-1L,12307,2022-09-13,2022-09-19,2022-09-24,286.41,3,95.47
GO90501,PR-GR-ORAN-12PK,11304,2023-06-09,2023-06-10,2023-06-23,75.28,1,75.28
GO90502,PR-CH-BANA-12PK,28527,2026-03-13,2026-03-20,2026-03-23,12.38,1,12.38
GO90503,BV-FO-SPRI-FAMILY,13636,2021-11-30,2021-12-02,2021-12-06,18.9,6,3.15
GO90504,PR-PC-ORAN-250G,27955,2026-04-24,2026-05-01,2026-05-08,414.9,6,69.15
GO90505,PR-GR-SPIN-2L,28593,2021-10-25,2021-10-26,2021-10-30,208.64,4,52.16
GO90506,HB-CL-PAIN-12PK,28815,2021-08-06,2021-08-12,2021-08-14,339.45,5,67.89
GO90507,HH-CL-DISH-1KG,18205,2020-03-16,2020-03-21,2020-03-30,187.56,2,93.78
GO90508,HB-FO-TOOT-EA,13331,2021-05-12,2021-05-18,2021-05-25,190.32,2,95.16
GO90509,DA-CH-WHOL-FAMILY,18977,2022-01-05,2022-01-12,2022-01-16,46.75,1,46.75
GO90510,PR-GR-BROC-6PK,13935,2021-03-22,2021-03-25,2021-04-01,119.5,5,23.9
GO90511,DA-DR-MOZZ-1L,17489,2026-04-18,2026-04-25,2026-04-29,36.48,1,36.48
GO90512,PN-FO-SUGA-2L,16780,2022-07-16,2022-07-21,2022-07-30,247.11,3,82.37
GO90513,FR-FO-FROZ-1L,18926,2021-12-16,2021-12-18,2021-12-27,228.63,3,76.21
GO90514,SN-GR-POTA-1L,22859,2023-06-08,2023-06-14,2023-06-20,264.0,6,44.0
GO90515,HH-GR-PAPE-FAMILY,20977,2021-11-03,2021-11-08,2021-11-13,61.1,2,30.55
GO90516,PR-CL-BANA-1L,19289,2023-01-02,2023-01-07,2023-01-13,58.29,1,58.29
GO90517,MT-CL-PRAW-250G,13902,2022-05-04,2022-05-06,2022-05-12,233.3,2,116.65
GO90518,HH-PC-LAUN-250G,26745,2020-02-03,2020-02-09,2020-02-14,57.3,2,28.65
GO90519,BK-FO-CHOC-12PK,20410,2026-02-01,2026-02-03,2026-02-15,166.12,2,83.06
GO90520,MT-DR-CHIC-XL,12376,2025-08-18,2025-08-19,2025-08-24,82.56,1,82.56
GO90521,PR-CH-ORAN-1L,18630,2025-08-29,2025-09-03,2025-09-03,16.48,1,16.48
GO90522,DA-GR-MOZZ-6PK,23401,2025-06-26,2025-06-30,2025-07-04,517.08,12,43.09
GO90523,SN-DR-CHOC-EA,16027,2022-01-24,2022-01-30,2022-02-04,50.63,1,50.63
GO90524,FR-DR-FISH-12PK,27321,2024-10-03,2024-10-08,2024-10-13,8.8,1,8.8
GO90525,HH-DR-LAUN-EA,16064,2024-08-20,2024-08-25,2024-08-25,126.62,2,63.31
GO90526,SN-CL-MIXE-250G,11916,2026-01-26,2026-01-31,2026-02-01,82.96,2,41.48
GO90527,FR-FO-FROZ-XL,27218,2020-10-16,2020-10-21,2020-10-25,387.52,4,96.88
GO90528,FR-FO-FROZ-1KG,15260,2025-11-06,2025-11-10,2025-11-14,59.88,2,29.94
GO90529,PR-CH-POTA-250G,21246,2023-03-26,2023-04-02,2023-04-03,70.09,1,70.09
GO90530,HH-GR-PAPE-250G,11872,2025-08-22,2025-08-28,2025-08-30,199.28,2,99.64
GO90531,MT-GR-LAMB-6PK,24178,2023-10-28,2023-11-02,2023-11-06,17.59,1,17.59
GO90532,HH-GR-PAPE-FAMILY,18223,2023-09-06,2023-09-09,2023-09-17,172.35,5,34.47
GO90533,DA-DR-SOUR-2L,22770,2025-12-21,2025-12-26,2026-01-03,344.7,10,34.47
GO90534,HH-PC-SURF-6PK,17341,2023-06-07,2023-06-08,2023-06-14,46.45,1,46.45
GO90535,HB-GR-HAND-EA,21410,2021-08-03,2021-08-08,2021-08-09,179.12,4,44.78
GO90536,HH-PC-TOIL-6PK,27578,2024-06-21,2024-06-24,2024-06-27,47.55,1,47.55
GO90537,HB-DR-HAND-250G,19804,2021-04-12,2021-04-17,2021-04-23,91.9,2,45.95
GO90538,FR-GR-FISH-XL,15551,2021-10-25,2021-10-31,2021-11-02,27.7,5,5.54
GO90539,MT-GR-PRAW-FAMILY,18223,2023-09-10,2023-09-12,2023-09-24,86.34,1,86.34
GO90540,DA-GR-CHED-12PK,16148,2024-11-04,2024-11-05,2024-11-14,46.8,12,3.9
GO90541,HB-CH-BODY-500G,28908,2020-01-02,2020-01-09,2020-01-14,362.52,6,60.42
GO90542,FR-DR-ICEC-1L,13008,2022-09-11,2022-09-14,2022-09-17,47.73,1,47.73
GO90543,FR-GR-ICEC-1KG,15430,2022-05-20,2022-05-27,2022-05-30,74.52,2,37.26
GO90544,HB-FO-HAND-6PK,27808,2023-12-09,2023-12-11,2023-12-20,368.28,3,122.76
GO90545,FR-PC-FROZ-EA,23312,2023-08-17,2023-08-24,2023-08-31,86.54,1,86.54
GO90546,DA-PC-BUTT-XL,26445,2021-11-30,2021-12-04,2021-12-06,41.28,1,41.28
GO90547,BV-DR-SPRI-6PK,22484,2022-02-15,2022-02-18,2022-02-20,27.12,2,13.56
GO90548,BK-PC-BAGE-1L,15872,2026-01-28,2026-01-31,2026-02-11,641.3,5,128.26
GO90549,HB-CL-HAND-FAMILY,16381,2024-02-29,2024-03-05,2024-03-10,19.92,3,6.64
GO90550,HH-FO-BINB-6PK,21875,2023-07-20,2023-07-26,2023-07-29,18.38,1,18.38
GO90551,PR-CH-BANA-12PK,24191,2024-11-10,2024-11-12,2024-11-18,20.6,1,20.6
GO90552,HH-PC-BINB-6PK,13944,2023-01-15,2023-01-19,2023-01-22,47.7,1,47.7
GO90553,SN-GR-MIXE-EA,24441,2021-09-20,2021-09-21,2021-09-30,93.3,2,46.65
GO90554,BV-DR-INST-12PK,25887,2026-01-10,2026-01-17,2026-01-23,203.04,2,101.52
GO90555,PR-DR-BANA-XL,15923,2026-01-06,2026-01-07,2026-01-11,27.34,1,27.34
GO90556,SN-CH-CRAC-XL,11108,2022-05-05,2022-05-11,2022-05-12,523.55,5,104.71
GO90557,HB-CL-PAIN-XL,20268,2024-02-19,2024-02-23,2024-02-29,67.55,1,67.55
GO90558,PN-FO-SPAG-1L,21978,2022-07-02,2022-07-07,2022-07-14,87.99,3,29.33
GO90559,PN-CL-BAKE-12PK,21582,2020-11-18,2020-11-22,2020-12-02,110.9,1,110.9
GO90560,MT-PC-PORK-2L,19454,2025-02-13,2025-02-15,2025-02-23,461.8,10,46.18
GO90561,FR-GR-FISH-XL,17145,2022-12-10,2022-12-15,2022-12-24,5.21,1,5.21
GO90562,HB-DR-HAND-250G,24044,2020-09-20,2020-09-27,2020-10-01,92.48,2,46.24
GO90563,MT-GR-BEEF-XL,19216,2023-01-07,2023-01-10,2023-01-20,241.22,2,120.61
GO90564,BK-FO-CHOC-12PK,17885,2021-01-01,2021-01-04,2021-01-13,67.64,1,67.64
GO90565,FR-CH-FROZ-1L,21153,2021-07-05,2021-07-06,2021-07-17,266.97,3,88.99
GO90566,PR-PC-SPIN-XL,17218,2020-11-05,2020-11-06,2020-11-11,56.49,3,18.83
GO90567,BV-DR-COLA-6PK,20830,2025-01-08,2025-01-12,2025-01-17,218.0,4,54.5
GO90568,PR-PC-SPIN-XL,13462,2021-08-19,2021-08-24,2021-08-26,41.44,2,20.72
GO90569,BV-FO-ORAN-FAMILY,25607,2025-10-26,2025-10-31,2025-11-05,1020.12,12,85.01
GO90570,PR-FO-BROC-2L,22572,2023-05-10,2023-05-14,2023-05-19,144.84,3,48.28
GO90571,FR-PC-FROZ-2L,20998,2025-11-26,2025-12-02,2025-12-09,7.31,1,7.31
GO90572,SN-CH-CHOC-1L,29178,2025-11-01,2025-11-04,2025-11-13,429.9,5,85.98
GO90573,PN-CH-OLIV-6PK,21927,2022-08-03,2022-08-08,2022-08-15,730.74,6,121.79
GO90574,HB-CL-HAND-FAMILY,12851,2023-05-15,2023-05-19,2023-05-22,34.15,5,6.83
GO90575,HH-CL-LAUN-EA,13144,2025-12-01,2025-12-08,2025-12-12,307.9,5,61.58
GO90576,DA-FO-SOUR-250G,12541,2023-01-17,2023-01-21,2023-01-24,32.85,1,32.85
GO90577,SN-CH-CHOC-1L,13075,2025-02-10,2025-02-15,2025-02-17,268.48,4,67.12
GO90578,HH-CL-LAUN-EA,11961,2025-03-26,2025-03-28,2025-04-03,61.35,1,61.35
GO90579,DA-CL-BUTT-XL,22468,2022-08-02,2022-08-07,2022-08-16,341.75,5,68.35
GO90580,SN-DR-CHOC-EA,28683,2023-09-07,2023-09-09,2023-09-14,195.44,4,48.86
GO90581,MT-GR-BEEF-XL,14217,2025-02-08,2025-02-11,2025-02-18,319.26,3,106.42
GO90582,SN-GR-POPC-2L,14069,2024-12-10,2024-12-17,2024-12-15,193.05,3,64.35
GO90583,PR-DR-SPIN-12PK,20534,2022-02-18,2022-02-23,2022-03-01,62.04,2,31.02
GO90584,PN-CL-BAKE-12PK,27708,2021-07-07,2021-07-10,2021-07-15,182.62,2,91.31
GO90585,SN-DR-CHOC-EA,25140,2024-05-20,2024-05-25,2024-05-31,250.64,4,62.66
GO90586,MT-DR-PORK-12PK,18077,2024-03-06,2024-03-08,2024-03-18,131.4,2,65.7
GO90587,HH-CH-TOIL-2L,11173,2022-09-18,2022-09-21,2022-09-28,-1.0,3,61.56
GO90588,PN-CH-BAKE-2L,13472,2023-12-12,2023-12-13,2023-12-24,27.38,2,13.69
GO90589,PR-FO-LETT-XL,26632,2020-11-04,2020-11-08,2020-11-16,90.16,4,22.54
GO90590,BK-CH-WHIT-1L,21229,2024-03-05,2024-03-07,2024-03-17,24.13,1,24.13
GO90591,FR-CL-ICEC-12PK,29383,2025-03-11,2025-03-12,2025-03-22,48.35,1,48.35
GO90592,PR-CH-BANA-12PK,25667,2020-05-05,2020-05-12,2020-05-19,9.6,4,2.4
GO90593,BV-PC-SPAR-6PK,13935,2020-09-16,2020-09-19,2020-09-28,118.84,2,59.42
GO90594,SN-CL-CHOC-2L,25799,2022-01-17,2022-01-19,2022-01-25,135.56,2,67.78
GO90595,SN-CL-CHOC-2L,11004,2022-10-15,2022-10-21,2022-10-29,169.62,3,56.54
GO90596,PR-FO-BROC-2L,29260,2020-12-13,2020-12-20,2020-12-27,81.52,2,40.76
GO90597,FR-CL-FROZ-EA,29388,2020-03-31,2020-04-07,2020-04-07,255.12,4,63.78
GO90598,FR-FO-FROZ-6PK,19148,2022-03-18,2022-03-20,2022-03-30,104.88,12,8.74
GO90599,MT-GR-PRAW-FAMILY,11346,2020-05-04,2020-05-11,2020-05-17,65.97,1,65.97
GO90600,PR-PC-ORAN-250G,19039,2024-06-20,2024-06-25,2024-06-25,655.08,12,54.59
GO90601,FR-CH-FISH-6PK,23338,2026-05-02,2026-05-05,2026-05-14,244.2,3,81.4
GO90602,BK-CH-BURG-1L,16012,2022-11-12,2022-11-15,2022-11-23,66.1,2,33.05
GO90603,SN-CL-CHOC-6PK,15742,2026-02-11,2026-02-17,2026-02-24,39.12,1,39.12
GO90604,DA-DR-MOZZ-2L,27580,2022-10-17,2022-10-21,2022-10-22,81.36,2,40.68
GO90605,BK-CL-BURG-EA,12374,2022-08-13,2022-08-18,2022-08-23,29.6,1,29.6
GO90606,MT-DR-CHIC-XL,13255,2025-09-09,2025-09-16,2025-09-19,1043.1,10,104.31
GO90607,FR-CL-FROZ-EA,20989,2025-05-13,2025-05-17,2025-05-26,108.64,2,54.32
GO90608,FR-CL-FROZ-EA,15471,2022-06-02,2022-06-08,2022-06-09,278.88,4,69.72
GO90609,BK-CH-BURG-1L,25526,2026-03-17,2026-03-24,2026-03-27,79.86,2,39.93
GO90610,HH-PC-BINB-500G,17644,2020-12-14,2020-12-17,2020-12-21,268.92,12,22.41
GO90611,FR-CL-FROZ-EA,29197,2024-03-02,2024-03-06,2024-03-12,150.94,2,75.47
GO90612,SN-CH-POPC-12PK,18261,2023-05-09,2023-05-12,2023-05-17,62.9,2,31.45
GO90613,BK-GR-CHOC-2L,18926,2023-10-18,2023-10-24,2023-10-25,32.32,1,32.32
GO90614,DA-PC-MOZZ-XL,23049,2024-06-02,2024-06-06,2024-06-15,116.02,1,116.02
GO90615,HH-CH-SURF-EA,25561,2025-07-05,2025-07-06,2025-07-12,457.26,6,76.21
GO90616,FR-GR-ICEC-1KG,23007,2022-03-30,2022-04-05,2022-04-07,126.0,3,42.0
